,Unnamed: 0,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
2762,2762,0,81.9,53.0,6.0,99.1,65.0,55.6,31.2,4,0,-28.90000000000001,-34.099999999999994,-24.4
2763,2763,0,65.1,28.3,6.0,92.0,67.6,74.6,36.8,6,0,-36.8,-24.40000000000001,-37.8
2764,2764,0,63.8,22.4,8.0,63.3,58.3,75.0,67.1,9,0,-41.4,-5.0,-7.900000000000006
2765,2765,0,73.9,43.8,9.0,57.2,34.3,99.4,59.6,6,0,-30.10000000000001,-22.90000000000001,-39.8
2766,2766,1,78.8,61.2,3.0,65.0,36.1,57.3,31.3,8,1,-17.599999999999994,-28.9,-26.0
2767,2767,1,76.1,64.0,2.0,32.7,23.7,65.2,50.7,4,1,-12.099999999999994,-9.000000000000004,-14.5
2768,2768,0,87.2,44.0,9.0,50.2,33.4,96.1,53.6,5,0,-43.2,-16.800000000000004,-42.49999999999999
2769,2769,0,72.5,47.1,7.0,78.5,45.1,98.3,61.6,6,2,-25.4,-33.4,-36.7
2770,2770,0,90.3,57.5,6.0,86.7,42.7,77.4,44.8,3,2,-32.8,-44.0,-32.60000000000001
2771,2771,0,80.5,53.4,9.0,54.9,32.3,64.8,54.6,13,1,-27.1,-22.6,-10.199999999999996
2772,2772,1,33.7,23.5,3.0,87.1,53.7,38.7,23.8,7,1,-10.200000000000005,-33.39999999999999,-14.900000000000002
2773,2773,1,60.2,50.2,5.0,83.9,58.9,57.9,34.8,0,1,-10.0,-25.000000000000007,-23.1
2774,2774,1,54.1,32.1,5.0,83.1,50.0,52.5,31.8,0,2,-22.0,-33.099999999999994,-20.7
2775,2775,1,34.6,22.3,1.0,63.6,37.9,60.8,51.3,3,1,-12.3,-25.700000000000003,-9.5
2776,2776,1,61.7,53.8,2.0,67.3,31.1,61.6,57.5,7,0,-7.900000000000006,-36.2,-4.100000000000001
2777,2777,1,37.4,24.1,4.0,62.9,25.3,62.4,52.7,1,0,-13.299999999999995,-37.6,-9.699999999999996
2778,2778,0,64.0,37.1,7.0,90.2,68.5,73.8,63.7,7,0,-26.9,-21.700000000000003,-10.099999999999994
2779,2779,0,76.7,49.6,6.0,67.1,29.8,77.4,32.1,1,2,-27.1,-37.3,-45.3
2780,2780,1,39.1,28.9,1.0,80.4,44.6,97.2,52.4,6,2,-10.200000000000005,-35.800000000000004,-44.8
2781,2781,0,82.8,43.8,7.0,72.7,49.6,82.7,53.3,0,1,-39.0,-23.1,-29.40000000000001
2782,2782,0,95.7,52.8,9.0,66.0,28.6,64.6,54.3,12,2,-42.900000000000006,-37.4,-10.299999999999995
2783,2783,0,83.6,50.4,9.0,99.2,57.4,66.9,56.4,2,1,-33.2,-41.8,-10.500000000000009
2784,2784,1,36.2,28.9,2.0,63.7,57.4,74.1,30.7,11,1,-7.300000000000004,-6.300000000000004,-43.39999999999999
2785,2785,1,35.9,26.7,5.0,98.9,53.1,89.2,45.6,5,2,-9.2,-45.8,-43.6
2786,2786,0,67.5,20.5,6.0,53.6,37.5,54.6,34.9,6,1,-47.0,-16.1,-19.700000000000003
2787,2787,1,59.6,31.4,5.0,54.3,35.8,78.0,46.6,12,1,-28.200000000000003,-18.5,-31.4
2788,2788,1,63.7,51.5,1.0,79.7,63.7,84.6,57.8,6,1,-12.200000000000005,-16.0,-26.8
2789,2789,0,68.2,39.8,8.0,67.4,52.2,39.9,23.6,6,2,-28.40000000000001,-15.200000000000005,-16.299999999999997
2790,2790,1,62.7,53.5,4.0,74.9,60.0,53.7,32.9,10,2,-9.200000000000005,-14.900000000000006,-20.800000000000004
2791,2791,0,80.6,54.1,7.0,33.8,22.7,91.2,65.4,2,2,-26.499999999999996,-11.099999999999998,-25.8
2792,2792,0,99.1,50.0,8.0,33.3,23.9,81.3,46.8,0,0,-49.1,-9.4,-34.5
2793,2793,1,30.1,23.7,5.0,31.7,28.1,71.9,32.6,7,2,-6.400000000000002,-3.599999999999998,-39.3
2794,2794,0,71.9,42.8,6.0,79.3,33.8,75.6,66.8,4,1,-29.10000000000001,-45.5,-8.799999999999997
2795,2795,0,81.8,57.3,6.0,71.7,40.4,71.5,65.7,11,1,-24.5,-31.300000000000004,-5.799999999999997
2796,2796,0,82.4,44.7,9.0,93.3,57.3,33.0,21.0,7,2,-37.7,-36.0,-12.0
2797,2797,0,67.1,31.9,6.0,82.1,41.9,39.4,28.4,7,2,-35.2,-40.2,-11.0
2798,2798,1,70.9,65.4,2.0,69.4,53.2,31.9,22.4,0,0,-5.5,-16.200000000000003,-9.5
2799,2799,1,63.9,56.6,3.0,31.4,25.1,69.3,39.4,10,0,-7.299999999999997,-6.299999999999997,-29.9
2800,2800,0,62.0,20.7,6.0,35.9,24.4,90.2,50.9,4,0,-41.3,-11.5,-39.3
2801,2801,1,76.0,64.7,3.0,85.0,56.2,74.3,38.2,1,2,-11.299999999999995,-28.8,-36.1
2802,2802,0,72.9,34.9,7.0,78.0,60.9,78.5,67.9,11,1,-38.00000000000001,-17.1,-10.599999999999994
2803,2803,1,33.3,28.4,5.0,75.7,60.1,37.9,21.2,9,1,-4.899999999999999,-15.6,-16.7
2804,2804,1,61.0,55.3,4.0,85.4,46.9,32.2,20.0,9,0,-5.700000000000003,-38.50000000000001,-12.200000000000005
2805,2805,1,73.2,60.2,5.0,61.1,27.5,69.8,52.4,3,0,-13.0,-33.6,-17.4
2806,2806,0,63.6,31.1,6.0,76.3,64.9,72.7,32.0,3,0,-32.5,-11.399999999999991,-40.7
2807,2807,0,68.3,21.0,7.0,80.2,50.5,73.3,63.2,4,2,-47.3,-29.700000000000003,-10.099999999999994
2808,2808,1,36.6,20.1,3.0,62.7,25.7,72.4,47.9,0,0,-16.5,-37.0,-24.500000000000007
2809,2809,1,59.2,34.3,2.0,80.3,49.5,63.0,50.1,7,0,-24.90000000000001,-30.8,-12.9
2810,2810,1,50.1,36.2,4.0,96.9,68.8,94.8,59.7,11,2,-13.9,-28.10000000000001,-35.099999999999994
2811,2811,0,74.6,46.0,7.0,77.2,37.1,60.7,28.6,13,2,-28.599999999999994,-40.1,-32.1
2812,2812,1,36.9,26.2,2.0,94.8,59.2,76.9,65.0,3,0,-10.7,-35.599999999999994,-11.900000000000006
2813,2813,0,65.2,39.1,9.0,69.1,50.4,67.8,56.3,5,1,-26.1,-18.7,-11.5
2814,2814,1,62.4,57.2,1.0,64.1,50.2,70.6,44.7,2,2,-5.199999999999996,-13.899999999999991,-25.89999999999999
2815,2815,0,74.9,36.9,6.0,74.6,36.0,64.3,58.1,7,1,-38.00000000000001,-38.6,-6.199999999999996
2816,2816,0,91.7,51.7,6.0,87.7,43.4,84.4,40.1,13,2,-40.0,-44.3,-44.3
2817,2817,0,73.5,42.2,7.0,32.6,24.5,54.7,34.5,5,0,-31.3,-8.100000000000001,-20.200000000000003
2818,2818,0,83.4,51.3,6.0,56.1,36.8,92.8,62.1,8,0,-32.10000000000001,-19.300000000000004,-30.7
2819,2819,0,83.5,45.0,6.0,62.0,56.5,80.2,48.1,0,2,-38.5,-5.5,-32.1
2820,2820,0,71.8,33.3,9.0,69.8,22.1,62.2,58.5,12,2,-38.5,-47.7,-3.700000000000003
2821,2821,0,70.9,45.8,6.0,32.2,27.3,83.3,49.7,7,1,-25.10000000000001,-4.900000000000002,-33.599999999999994
2822,2822,0,68.0,38.3,6.0,73.0,35.4,74.3,64.9,8,2,-29.700000000000003,-37.6,-9.399999999999991
2823,2823,0,94.5,53.2,8.0,64.1,20.9,80.8,52.5,4,2,-41.3,-43.2,-28.3
2824,2824,0,64.4,26.2,7.0,36.6,20.6,73.7,66.0,3,2,-38.2,-16.0,-7.700000000000003
2825,2825,0,93.4,50.0,6.0,31.0,23.0,83.1,55.7,4,0,-43.400000000000006,-8.0,-27.39999999999999
2826,2826,0,90.0,68.5,9.0,71.7,68.1,55.5,36.8,2,2,-21.5,-3.6000000000000085,-18.700000000000003
2827,2827,1,34.7,23.1,5.0,91.8,64.8,90.6,66.1,13,0,-11.6,-27.0,-24.5
2828,2828,1,61.1,58.3,2.0,72.4,65.9,74.4,62.5,11,0,-2.8000000000000043,-6.5,-11.900000000000006
2829,2829,0,63.0,27.2,6.0,87.5,55.7,38.2,22.4,0,1,-35.8,-31.8,-15.800000000000004
2830,2830,1,54.0,30.2,4.0,97.5,56.5,69.8,37.9,11,0,-23.8,-41.0,-31.9
2831,2831,0,78.8,34.4,6.0,91.4,67.2,73.6,63.6,13,0,-44.4,-24.200000000000003,-9.999999999999991
2832,2832,1,64.3,58.4,5.0,75.1,36.1,32.0,21.5,7,2,-5.899999999999999,-38.99999999999999,-10.5
2833,2833,1,73.8,64.7,5.0,54.3,38.4,80.3,44.0,6,1,-9.099999999999994,-15.9,-36.3
2834,2834,0,73.0,30.7,9.0,51.8,36.3,76.0,60.2,1,0,-42.3,-15.5,-15.799999999999995
2835,2835,1,50.3,30.7,5.0,68.8,31.8,30.9,25.0,8,2,-19.6,-37.0,-5.899999999999999
2836,2836,1,33.1,20.6,4.0,54.2,30.5,57.0,34.1,10,1,-12.5,-23.700000000000003,-22.9
2837,2837,0,94.4,50.8,7.0,30.9,22.1,59.3,33.3,11,2,-43.60000000000001,-8.799999999999997,-26.0
2838,2838,0,81.2,40.1,6.0,86.9,51.1,52.7,38.1,12,2,-41.1,-35.800000000000004,-14.6
2839,2839,1,59.7,38.7,2.0,92.2,52.4,32.4,20.5,4,1,-21.0,-39.8,-11.9
2840,2840,0,94.2,66.3,7.0,39.0,24.9,65.3,23.1,10,2,-27.90000000000001,-14.1,-42.2
2841,2841,0,80.2,51.5,6.0,62.7,54.7,77.6,60.6,13,1,-28.700000000000003,-8.0,-16.999999999999993
2842,2842,1,70.7,63.4,1.0,71.9,47.9,52.6,37.7,8,2,-7.300000000000004,-24.000000000000007,-14.9
2843,2843,1,64.3,56.2,3.0,62.0,21.5,50.3,36.9,5,2,-8.099999999999994,-40.5,-13.4
2844,2844,0,77.9,33.1,8.0,51.0,30.8,94.7,55.2,9,0,-44.8,-20.2,-39.5
2845,2845,1,67.7,55.8,3.0,99.7,51.9,57.2,35.2,6,1,-11.900000000000006,-47.8,-22.0
2846,2846,1,62.3,51.8,5.0,79.0,65.0,31.7,21.3,6,0,-10.5,-14.0,-10.4
2847,2847,0,85.6,47.8,6.0,35.2,23.3,75.3,65.9,12,1,-37.8,-11.900000000000002,-9.399999999999991
2848,2848,1,59.3,32.0,1.0,77.4,49.4,68.3,53.0,13,1,-27.3,-28.000000000000007,-15.299999999999995
2849,2849,0,96.6,58.4,6.0,61.2,26.3,73.2,63.9,7,1,-38.2,-34.900000000000006,-9.300000000000004
2850,2850,0,96.1,64.0,7.0,73.5,60.6,35.9,28.9,10,2,-32.099999999999994,-12.9,-7.0
2851,2851,0,62.9,23.1,8.0,94.3,53.1,87.3,51.8,9,1,-39.8,-41.2,-35.5
2852,2852,0,98.2,63.9,7.0,69.2,34.7,88.9,47.6,8,1,-34.300000000000004,-34.5,-41.3
2853,2853,1,34.2,24.4,2.0,56.7,32.3,86.5,40.8,10,2,-9.800000000000004,-24.40000000000001,-45.7
2854,2854,0,93.9,59.9,9.0,74.0,60.0,30.4,23.8,5,2,-34.00000000000001,-14.0,-6.599999999999998
2855,2855,1,57.7,37.5,4.0,60.4,54.1,39.7,26.9,12,1,-20.200000000000003,-6.299999999999997,-12.800000000000004
2856,2856,0,66.0,23.5,7.0,34.4,23.5,95.9,64.7,3,0,-42.5,-10.9,-31.200000000000003
2857,2857,1,72.1,61.0,4.0,62.3,35.0,52.8,37.8,9,0,-11.099999999999994,-27.3,-15.0
2858,2858,1,54.4,38.4,4.0,65.5,53.5,79.0,61.8,8,2,-16.0,-12.0,-17.200000000000003
2859,2859,0,64.7,21.8,8.0,71.1,32.8,59.3,32.9,12,1,-42.900000000000006,-38.3,-26.4
2860,2860,0,71.3,33.6,6.0,80.0,64.2,37.7,24.1,2,1,-37.7,-15.799999999999995,-13.6
2861,2861,1,69.1,52.0,1.0,52.4,38.1,63.8,26.7,12,2,-17.099999999999994,-14.299999999999995,-37.1
2862,2862,1,78.7,60.1,4.0,78.3,60.3,36.0,25.5,12,1,-18.6,-18.0,-10.5
2863,2863,1,72.8,60.6,2.0,65.6,57.8,64.5,54.6,0,0,-12.199999999999996,-7.799999999999997,-9.9
2864,2864,1,39.6,26.7,2.0,82.6,53.8,61.3,50.6,10,1,-12.900000000000002,-28.8,-10.699999999999996
2865,2865,0,68.7,23.0,6.0,61.7,52.1,84.0,58.9,9,2,-45.7,-9.6,-25.1
2866,2866,0,91.1,69.5,8.0,73.4,66.5,76.4,31.8,6,2,-21.599999999999994,-6.900000000000006,-44.60000000000001
2867,2867,1,54.5,30.8,2.0,66.9,32.5,62.0,52.4,8,1,-23.7,-34.400000000000006,-9.6
2868,2868,1,60.8,51.5,2.0,54.2,34.7,77.1,64.4,1,2,-9.299999999999995,-19.5,-12.699999999999989
2869,2869,0,93.5,66.8,7.0,94.5,68.9,78.7,32.2,6,1,-26.700000000000003,-25.599999999999994,-46.5
2870,2870,1,51.9,37.2,1.0,71.2,44.7,36.6,23.6,3,1,-14.699999999999996,-26.5,-13.0
2871,2871,0,65.7,30.1,6.0,65.1,50.4,92.2,53.8,5,0,-35.6,-14.699999999999996,-38.400000000000006
2872,2872,0,67.2,36.3,6.0,93.6,58.7,64.1,55.1,12,0,-30.90000000000001,-34.89999999999999,-8.999999999999993
2873,2873,0,73.3,47.3,8.0,52.7,30.3,71.6,68.4,4,2,-26.0,-22.4,-3.1999999999999886
2874,2874,0,62.4,22.0,7.0,65.0,57.0,61.4,29.6,0,1,-40.4,-8.0,-31.8
2875,2875,1,71.1,62.2,4.0,76.8,33.9,69.0,55.3,9,0,-8.899999999999991,-42.9,-13.700000000000005
2876,2876,1,32.1,27.4,4.0,79.5,61.7,61.0,55.8,11,0,-4.700000000000003,-17.799999999999997,-5.200000000000003
2877,2877,1,36.3,24.1,4.0,57.5,34.3,60.4,20.5,5,0,-12.199999999999996,-23.200000000000003,-39.9
2878,2878,0,64.8,23.7,9.0,60.6,51.3,65.3,39.0,9,0,-41.1,-9.300000000000004,-26.3
2879,2879,1,39.4,26.3,1.0,61.7,21.2,64.6,55.8,10,2,-13.099999999999998,-40.5,-8.799999999999997
2880,2880,1,58.1,32.5,1.0,78.3,66.9,60.0,36.4,11,0,-25.6,-11.399999999999991,-23.6
2881,2881,1,75.1,64.7,5.0,97.2,51.6,67.8,38.4,6,0,-10.399999999999991,-45.6,-29.4
2882,2882,0,62.0,22.9,8.0,62.8,53.1,72.1,42.0,11,0,-39.1,-9.699999999999996,-30.099999999999994
2883,2883,0,75.2,49.3,6.0,72.8,30.6,68.7,53.7,2,1,-25.90000000000001,-42.2,-15.0
2884,2884,1,79.7,67.1,5.0,77.7,32.2,74.6,66.2,7,2,-12.600000000000009,-45.5,-8.399999999999991
2885,2885,1,78.5,63.7,1.0,69.1,37.8,65.3,56.8,7,1,-14.799999999999995,-31.3,-8.5
2886,2886,1,55.7,35.9,5.0,51.9,35.2,92.6,68.0,3,1,-19.800000000000004,-16.699999999999996,-24.599999999999994
2887,2887,0,94.4,64.7,8.0,56.5,35.6,70.0,61.3,4,1,-29.700000000000003,-20.9,-8.700000000000003
2888,2888,1,62.6,50.1,5.0,61.1,51.4,65.6,21.5,4,0,-12.5,-9.700000000000005,-44.1
2889,2889,0,62.7,22.8,6.0,36.4,22.3,58.1,33.0,12,2,-39.900000000000006,-14.099999999999998,-25.1
2890,2890,0,92.7,51.3,6.0,66.5,35.8,68.0,22.0,13,2,-41.400000000000006,-30.700000000000003,-46.0
2891,2891,1,65.6,58.6,3.0,73.1,37.0,32.1,22.3,12,2,-6.999999999999993,-36.1,-9.8
2892,2892,1,75.6,62.2,3.0,35.1,22.2,99.2,53.0,1,2,-13.399999999999991,-12.900000000000002,-46.2
2893,2893,0,77.1,32.0,9.0,37.2,20.7,68.5,57.4,10,0,-45.1,-16.500000000000004,-11.1
2894,2894,0,68.7,33.6,9.0,65.4,54.8,70.6,30.6,8,0,-35.1,-10.600000000000009,-39.99999999999999
2895,2895,0,98.7,63.3,6.0,59.4,30.7,79.5,65.4,7,1,-35.400000000000006,-28.7,-14.099999999999994
2896,2896,0,63.2,39.2,6.0,77.1,39.6,86.4,57.9,4,0,-24.0,-37.49999999999999,-28.500000000000007
2897,2897,1,73.8,66.9,4.0,70.2,61.9,68.2,51.8,13,2,-6.899999999999992,-8.300000000000004,-16.400000000000006
2898,2898,0,100.0,54.7,8.0,77.6,33.0,82.3,42.8,0,0,-45.3,-44.6,-39.5
2899,2899,0,88.9,44.1,6.0,79.7,34.2,94.9,64.6,9,2,-44.8,-45.5,-30.30000000000001
2900,2900,0,98.5,62.5,7.0,97.3,54.2,63.8,51.8,8,2,-36.0,-43.1,-12.0
2901,2901,1,58.4,32.2,4.0,60.5,58.5,92.4,50.3,6,1,-26.2,-2.0,-42.10000000000001
2902,2902,1,74.2,68.7,5.0,60.4,25.0,77.2,30.5,3,2,-5.5,-35.4,-46.7
2903,2903,0,83.5,57.0,8.0,37.9,28.5,74.8,69.0,13,1,-26.5,-9.4,-5.799999999999997
2904,2904,1,72.4,64.4,5.0,65.1,54.6,89.1,41.5,9,1,-8.0,-10.499999999999991,-47.6
2905,2905,1,54.6,39.0,2.0,60.3,34.3,35.5,23.7,1,2,-15.6,-26.0,-11.8
2906,2906,1,57.7,35.0,1.0,72.5,30.8,34.1,28.1,10,0,-22.700000000000003,-41.7,-6.0
2907,2907,0,68.5,22.4,9.0,54.7,36.6,55.7,34.6,9,1,-46.1,-18.1,-21.1
2908,2908,0,92.4,54.3,6.0,72.7,63.5,61.0,32.1,10,0,-38.10000000000001,-9.200000000000005,-28.9
2909,2909,1,67.3,54.5,3.0,74.8,60.7,63.5,50.1,8,0,-12.799999999999995,-14.099999999999994,-13.4
2910,2910,0,84.2,46.1,7.0,60.5,57.3,76.8,33.2,8,0,-38.1,-3.200000000000003,-43.6
2911,2911,0,91.9,51.1,8.0,63.2,56.0,62.2,57.0,10,1,-40.8,-7.200000000000003,-5.200000000000003
2912,2912,0,88.2,40.0,6.0,51.8,30.2,73.2,63.5,0,1,-48.2,-21.6,-9.700000000000005
2913,2913,1,62.8,50.5,3.0,39.5,29.0,50.1,35.0,3,2,-12.299999999999995,-10.5,-15.1
2914,2914,0,75.3,46.5,6.0,92.0,60.8,72.0,32.9,5,0,-28.8,-31.200000000000003,-39.1
2915,2915,1,62.8,56.1,1.0,70.3,65.2,81.5,40.1,2,2,-6.699999999999996,-5.099999999999994,-41.4
2916,2916,1,54.7,35.1,5.0,77.0,49.8,75.4,65.6,7,2,-19.6,-27.200000000000003,-9.800000000000011
2917,2917,0,86.1,57.7,7.0,61.1,52.7,60.8,35.0,8,0,-28.39999999999999,-8.399999999999999,-25.8
2918,2918,0,80.3,40.3,7.0,92.2,53.7,82.2,43.8,7,0,-40.0,-38.5,-38.400000000000006
2919,2919,0,91.6,52.9,8.0,84.8,44.4,71.7,38.3,11,1,-38.7,-40.4,-33.400000000000006
2920,2920,0,60.9,30.2,8.0,72.5,64.7,93.1,52.7,12,1,-30.7,-7.799999999999997,-40.39999999999999
2921,2921,0,89.8,41.9,9.0,84.1,44.8,51.0,35.9,3,1,-47.9,-39.3,-15.1
2922,2922,1,63.4,54.9,1.0,93.8,67.1,80.7,44.9,9,2,-8.5,-26.700000000000003,-35.800000000000004
2923,2923,0,62.7,26.6,9.0,50.9,34.9,97.8,50.5,7,0,-36.1,-16.0,-47.3
2924,2924,0,70.1,34.8,6.0,60.2,26.2,75.1,38.5,5,1,-35.3,-34.0,-36.6
2925,2925,1,33.3,23.2,2.0,64.2,21.4,74.3,38.0,1,0,-10.099999999999998,-42.8,-36.3
2926,2926,0,91.7,60.2,9.0,79.2,33.4,93.7,53.9,13,0,-31.5,-45.8,-39.8
2927,2927,1,61.9,57.6,4.0,90.4,58.9,32.5,27.3,6,2,-4.299999999999997,-31.500000000000007,-5.199999999999999
2928,2928,0,70.8,31.7,9.0,50.8,30.3,75.5,42.6,9,2,-39.1,-20.5,-32.9
2929,2929,1,65.8,57.1,3.0,73.7,38.7,96.9,67.3,5,2,-8.699999999999996,-35.0,-29.60000000000001
2930,2930,0,84.2,52.4,9.0,37.1,20.2,83.0,43.4,0,1,-31.800000000000004,-16.900000000000002,-39.6
2931,2931,1,73.4,66.0,3.0,76.5,41.0,60.5,51.1,7,0,-7.400000000000006,-35.5,-9.4
2932,2932,0,64.6,37.8,6.0,36.6,25.7,32.7,20.0,8,1,-26.8,-10.900000000000002,-12.700000000000005
2933,2933,0,85.1,57.2,8.0,72.8,43.3,78.0,65.3,1,2,-27.89999999999999,-29.5,-12.700000000000005
2934,2934,1,70.2,60.4,1.0,92.9,52.6,60.2,54.4,1,1,-9.800000000000004,-40.3,-5.800000000000004
2935,2935,0,92.0,68.4,8.0,63.9,51.5,78.2,45.3,8,0,-23.599999999999994,-12.4,-32.900000000000006
2936,2936,1,73.4,66.6,4.0,95.2,63.8,56.7,38.7,8,0,-6.800000000000011,-31.40000000000001,-18.0
2937,2937,1,70.5,63.5,4.0,68.0,58.9,76.5,34.4,6,0,-7.0,-9.1,-42.1
2938,2938,0,65.6,21.5,7.0,93.8,50.5,63.8,57.8,1,0,-44.1,-43.3,-6.0
2939,2939,1,74.1,65.8,4.0,83.5,48.9,92.0,57.9,3,1,-8.299999999999997,-34.6,-34.1
2940,2940,0,93.9,62.6,6.0,63.0,50.5,30.7,22.7,1,0,-31.300000000000004,-12.5,-8.0
2941,2941,0,91.7,59.0,9.0,63.8,26.5,61.5,53.4,12,0,-32.7,-37.3,-8.100000000000001
2942,2942,0,60.7,21.1,8.0,53.0,35.1,99.2,55.5,11,0,-39.6,-17.9,-43.7
2943,2943,1,65.1,58.2,4.0,63.1,20.4,83.1,41.3,12,0,-6.899999999999992,-42.7,-41.8
2944,2944,0,73.9,43.6,8.0,69.8,52.0,95.8,55.4,4,1,-30.300000000000004,-17.799999999999997,-40.4
2945,2945,1,77.1,68.8,5.0,64.2,56.8,36.4,22.5,5,1,-8.299999999999997,-7.400000000000006,-13.9
2946,2946,1,72.3,63.9,1.0,55.0,32.0,71.0,63.0,8,2,-8.399999999999999,-23.0,-8.0
2947,2947,0,92.0,59.4,8.0,79.7,35.0,75.8,48.2,13,1,-32.6,-44.7,-27.599999999999994
2948,2948,0,63.7,24.2,6.0,73.5,31.6,71.5,63.8,3,2,-39.5,-41.9,-7.700000000000003
2949,2949,1,77.3,68.3,2.0,83.3,48.8,69.6,57.9,4,0,-9.0,-34.5,-11.699999999999996
2950,2950,1,50.0,34.4,5.0,32.4,22.9,74.4,62.7,7,0,-15.6,-9.5,-11.700000000000005
2951,2951,0,88.8,41.0,6.0,89.7,43.0,69.9,27.7,12,1,-47.8,-46.7,-42.2
2952,2952,1,65.6,51.3,1.0,34.3,24.4,72.6,61.3,9,0,-14.299999999999995,-9.9,-11.299999999999995
2953,2953,1,38.8,22.7,1.0,91.1,61.1,93.7,69.7,5,0,-16.099999999999998,-29.999999999999996,-24.0
2954,2954,0,81.1,54.6,7.0,76.0,63.2,75.2,67.8,3,1,-26.499999999999996,-12.799999999999995,-7.400000000000006
2955,2955,1,71.9,63.5,3.0,69.9,34.9,60.4,52.5,13,1,-8.400000000000006,-35.00000000000001,-7.899999999999999
2956,2956,0,64.9,39.0,8.0,75.1,62.4,77.0,64.6,2,0,-25.90000000000001,-12.699999999999996,-12.400000000000006
2957,2957,0,90.3,65.8,9.0,83.8,40.1,76.3,63.3,3,2,-24.5,-43.7,-13.0
2958,2958,1,59.0,30.4,4.0,70.7,41.5,62.1,22.3,13,2,-28.6,-29.200000000000003,-39.8
2959,2959,1,30.9,22.6,2.0,79.5,37.4,94.0,67.5,1,2,-8.299999999999997,-42.1,-26.5
2960,2960,0,69.2,20.8,7.0,31.3,20.9,74.0,45.5,0,2,-48.400000000000006,-10.400000000000002,-28.5
2961,2961,1,32.9,25.9,2.0,70.9,42.9,69.2,20.7,4,1,-7.0,-28.000000000000007,-48.5
2962,2962,0,94.0,56.1,8.0,34.7,22.2,32.4,25.1,6,2,-37.9,-12.500000000000004,-7.299999999999997
2963,2963,0,82.3,40.2,6.0,65.0,24.7,93.9,61.2,8,2,-42.1,-40.3,-32.7
2964,2964,1,53.1,38.2,3.0,39.8,25.9,77.3,33.3,12,1,-14.9,-13.9,-44.0
2965,2965,1,38.6,23.0,1.0,63.2,53.7,59.1,35.4,11,2,-15.6,-9.5,-23.700000000000003
2966,2966,1,70.5,64.0,4.0,30.6,26.4,31.5,21.9,0,1,-6.5,-4.200000000000003,-9.6
2967,2967,0,89.0,41.7,9.0,84.7,54.3,31.0,23.0,10,2,-47.3,-30.40000000000001,-8.0
2968,2968,1,63.7,57.7,4.0,82.3,60.0,67.8,21.4,0,2,-6.0,-22.3,-46.4
2969,2969,0,78.4,44.5,8.0,84.7,55.8,62.5,30.1,6,2,-33.900000000000006,-28.90000000000001,-32.4
2970,2970,0,91.4,56.2,6.0,90.5,66.0,68.1,27.0,3,2,-35.2,-24.5,-41.1
2971,2971,0,78.0,30.3,9.0,57.0,31.9,69.6,23.7,2,0,-47.7,-25.1,-45.89999999999999
2972,2972,0,72.4,32.6,6.0,78.9,30.9,38.7,20.3,6,0,-39.8,-48.00000000000001,-18.4
2973,2973,1,32.5,22.4,2.0,84.5,59.6,34.1,20.4,4,1,-10.1,-24.9,-13.700000000000005
2974,2974,1,50.7,37.6,1.0,38.1,26.6,63.2,55.1,8,2,-13.1,-11.5,-8.100000000000001
2975,2975,1,51.6,36.4,2.0,66.2,54.9,71.8,62.6,2,0,-15.200000000000005,-11.300000000000004,-9.199999999999996
2976,2976,0,82.8,42.0,9.0,61.0,39.2,71.9,66.4,11,1,-40.8,-21.8,-5.5
2977,2977,0,62.2,26.4,7.0,77.4,68.6,84.4,47.0,8,1,-35.800000000000004,-8.800000000000011,-37.400000000000006
2978,2978,0,82.1,53.1,9.0,94.9,53.7,87.0,40.9,10,2,-28.999999999999996,-41.2,-46.1
2979,2979,1,52.8,30.3,4.0,66.8,30.8,67.2,37.2,7,0,-22.5,-36.0,-30.0
2980,2980,1,33.5,22.9,3.0,72.3,68.9,81.9,46.1,4,2,-10.6,-3.3999999999999915,-35.800000000000004
2981,2981,0,77.0,36.7,6.0,72.4,66.1,90.7,50.5,5,0,-40.3,-6.300000000000011,-40.2
2982,2982,1,54.3,30.9,4.0,32.1,25.7,84.7,43.6,12,0,-23.4,-6.400000000000002,-41.1
2983,2983,1,31.9,21.6,4.0,67.2,24.1,78.4,48.8,13,1,-10.299999999999995,-43.1,-29.60000000000001
2984,2984,1,54.3,32.8,1.0,31.1,23.2,63.6,54.2,13,2,-21.5,-7.900000000000002,-9.4
2985,2985,0,71.4,38.7,7.0,73.1,63.6,55.9,36.6,4,2,-32.7,-9.499999999999991,-19.3
2986,2986,0,82.3,43.2,7.0,56.9,31.2,90.7,50.0,2,2,-39.1,-25.7,-40.7
2987,2987,1,52.3,34.0,4.0,57.4,38.5,67.7,25.1,6,2,-18.3,-18.9,-42.6
2988,2988,1,64.5,57.8,1.0,74.9,67.2,98.0,66.2,4,2,-6.700000000000003,-7.700000000000003,-31.8
2989,2989,1,78.0,61.4,2.0,30.5,26.6,84.4,43.3,11,0,-16.6,-3.899999999999999,-41.10000000000001
2990,2990,1,74.0,65.5,5.0,80.6,48.7,70.9,43.0,0,2,-8.5,-31.89999999999999,-27.90000000000001
2991,2991,0,81.8,48.2,6.0,88.5,56.6,75.9,36.6,10,1,-33.599999999999994,-31.9,-39.3
