,Class,FL_B,FL_A,VS,FL_B_3,FL_A_3,FL_B_12,FL_A_12,Container Type,Recyclable fraction,FL_C,FL_C_3,FL_C_12
2323,0,0.4312803114520708,-0.5927734246897054,0.7693374401451565,79.6,64.0,53.2,36.4,6,0,-0.8334650758601319,-15.599999999999994,-16.800000000000004
2324,0,0.1504338870983709,0.13981851888902067,0.36056357745833834,67.9,29.2,56.5,30.6,1,2,-0.03020600187726597,-38.7,-25.9
2325,1,0.6334897369867344,1.18157770471198,-0.8657580106021161,72.7,66.2,85.7,59.3,5,1,0.318378124568129,-6.5,-26.400000000000006
2326,1,-0.731423885372247,-0.861614504902082,-0.45698414791529796,62.6,24.1,93.9,59.1,7,1,0.010209549014953911,-38.5,-34.800000000000004
2327,0,1.5434321518927223,1.6386075410730199,0.7693374401451565,77.1,69.0,90.3,52.7,8,0,-0.15650459841545244,-8.099999999999994,-37.599999999999994
2328,1,-2.1019544362183025,-1.6681377455392117,-1.6833057359757524,70.0,48.5,75.1,60.2,10,0,0.6366505878443587,-21.5,-14.899999999999991
2329,1,-2.1075713647053766,-1.7084639075710684,-0.45698414791529796,77.4,34.8,56.4,31.5,9,1,0.6113908685367214,-42.60000000000001,-24.9
2330,1,-0.444960532531473,0.6438955442872267,-0.8657580106021161,68.6,23.5,67.5,58.7,3,1,0.8841958370592041,-45.099999999999994,-8.799999999999997
2331,1,-1.9165957961448605,-1.5942064484808083,-0.048210285228479824,69.3,50.5,97.3,55.9,13,0,0.5255078228907547,-18.799999999999997,-41.4
2332,0,0.7907637346248062,0.7850371113987246,0.7693374401451565,80.0,44.6,89.9,46.5,0,2,-0.12114099138475973,-35.4,-43.400000000000006
2333,0,0.8300822340343244,0.6775006793137739,1.1781113028319747,80.4,57.8,93.7,51.1,13,2,-0.2373357001998915,-22.60000000000001,-42.6
2334,0,1.380541225767576,1.1210884616641954,0.36056357745833834,61.6,23.4,61.2,53.3,13,2,-0.39899790376877,-38.2,-7.900000000000006
2335,1,-0.2820696064063271,0.6506165712925362,-1.2745318732889344,32.2,24.6,76.9,61.6,5,0,0.7427414089364354,-7.600000000000001,-15.300000000000004
2336,1,-2.1412729356278204,-1.1909448281622435,-0.048210285228479824,36.0,28.4,63.4,58.8,9,2,1.0307022090435005,-7.600000000000001,-4.600000000000001
2337,0,1.4591782245866123,1.1143674346588859,0.36056357745833834,34.6,23.3,92.3,53.9,13,0,-0.4747770616916822,-11.3,-38.4
2338,1,-1.6132816578428648,-1.298481260247194,-0.048210285228479824,71.3,37.7,86.7,48.8,2,2,0.47498838427548024,-33.599999999999994,-37.900000000000006
2339,1,-2.1356560071407467,-1.3992966653268353,-0.8657580106021161,53.7,31.1,34.5,26.9,4,1,0.8690400054746219,-22.6,-7.600000000000001
2340,1,-2.1525067926019683,-1.7017428805657588,-0.048210285228479824,61.4,24.8,72.8,68.9,2,0,0.6568583632904686,-36.599999999999994,-3.8999999999999915
2341,0,0.8750176619309161,0.7178268413456305,0.7693374401451565,69.0,51.8,79.8,64.0,13,0,-0.24743958792294618,-17.200000000000003,-15.799999999999997
2342,1,0.18413545802081457,1.3428823528394063,-0.8657580106021161,93.2,62.6,63.6,40.0,6,2,0.843780286166985,-30.6,-23.6
2343,0,1.7344077204532384,0.35489138305892215,0.36056357745833834,65.6,54.0,65.5,55.0,4,1,-1.2931919672591305,-11.599999999999994,-10.5
2344,0,1.1165455868750986,0.9060155974942938,0.36056357745833834,84.4,41.0,94.2,57.2,9,1,-0.3232187458458588,-43.400000000000006,-37.0
2345,0,0.7289775212669926,0.9732258675473879,0.36056357745833834,74.4,48.7,98.1,52.1,4,0,0.07588481921481073,-25.700000000000003,-45.99999999999999
2346,1,-0.8606132405749488,-0.6532626677374901,-1.6833057359757524,79.2,46.7,92.5,61.8,1,1,0.2830145175374366,-32.5,-30.700000000000003
2347,1,-0.6303191726049151,-0.7809621808383693,-0.45698414791529796,37.1,26.1,96.1,66.3,13,2,-0.020102114154210912,-11.0,-29.799999999999997
2348,1,-0.34947274825121527,0.8052001924146526,-1.6833057359757524,34.0,27.4,50.5,35.6,11,1,0.9195594440898964,-6.600000000000001,-14.899999999999999
2349,0,0.1785185295337409,-0.7003098567746562,1.5868851655187928,53.3,35.4,56.1,31.4,1,0,-0.6869587038758356,-17.9,-24.700000000000003
2350,1,-1.9615312240414524,-1.3656915303002881,-1.6833057359757524,72.9,32.0,73.5,63.3,5,1,0.7376894650749078,-40.900000000000006,-10.200000000000003
2351,0,0.32455867019766454,-0.18951180437114057,1.1781113028319747,37.8,27.0,57.7,35.1,4,1,-0.4343615107994623,-10.799999999999997,-22.6
2352,0,1.5378152234056486,1.0135520295792446,0.7693374401451565,30.3,21.4,59.2,32.2,2,2,-0.6212834336759788,-8.900000000000002,-27.0
2353,0,-0.47304517496684295,-1.5740433674648802,0.36056357745833834,51.6,32.3,79.5,49.8,8,1,-0.75768591793722,-19.300000000000004,-29.700000000000003
2354,1,-0.5404483168117311,-0.7876832078436784,-0.8657580106021161,89.4,53.2,69.9,57.3,9,2,-0.10598515980017749,-36.2,-12.600000000000009
2355,1,0.2515385998657027,1.2823931097916212,-0.45698414791529796,50.5,32.2,62.5,33.8,6,2,0.7376894650749078,-18.299999999999997,-28.700000000000003
2356,1,-0.08547710935873719,0.7850371113987246,-0.048210285228479824,72.8,61.2,83.6,40.4,5,1,0.6669622510135236,-11.599999999999994,-43.199999999999996
2357,0,1.6389199361729805,0.8388053274411997,1.1781113028319747,31.0,22.0,84.3,59.4,7,1,-0.8435689635831869,-9.0,-24.9
2358,1,-2.1300390786536725,-1.2379920171994094,-0.45698414791529796,55.3,32.1,96.2,52.5,11,0,0.9852347142897533,-23.199999999999996,-43.7
2359,1,0.20660317196911088,1.1345305156748138,-0.8657580106021161,64.2,50.1,94.6,50.6,10,0,0.6669622510135231,-14.100000000000001,-43.99999999999999
2360,1,-2.1244221501665983,-1.5001120704064763,-0.048210285228479824,77.3,37.5,54.3,30.7,1,0,0.7831569598286551,-39.8,-23.599999999999998
2361,0,0.16166774407251905,-0.5121211006259927,1.5868851655187928,88.0,55.4,64.1,58.2,5,1,-0.5303484441684847,-32.6,-5.8999999999999915
2362,0,1.5097305809702786,0.45570678813856336,1.1781113028319747,56.4,38.3,86.3,44.7,0,1,-1.0153350548751203,-18.1,-41.599999999999994
2363,1,0.23468781440448086,1.3832085148712623,-1.2745318732889344,33.1,27.0,50.0,35.6,1,1,0.828624454582402,-6.100000000000001,-14.399999999999999
2364,1,-0.006840110539700889,0.3884965180854692,-1.2745318732889344,64.4,56.4,85.7,47.9,4,0,0.29817034912201884,-8.000000000000007,-37.800000000000004
2365,0,-0.006840110539700889,-1.540438232438333,1.1781113028319747,56.0,34.0,57.8,33.5,6,0,-1.151737539136362,-22.0,-24.299999999999997
2366,0,1.5939845082763886,0.8791314894730563,0.7693374401451565,90.5,68.2,95.5,54.4,9,0,-0.7728417495218025,-22.299999999999997,-41.1
2367,0,0.6952759503445489,0.3683334370695407,1.1781113028319747,67.8,24.9,62.7,52.1,3,2,-0.34847846515349606,-42.9,-10.600000000000001
2368,0,1.3749242972805023,0.40193857209608774,0.36056357745833834,96.7,70.0,78.2,67.1,13,2,-0.934503953090681,-26.700000000000003,-11.100000000000009
2369,0,-0.34947274825121527,-1.6681377455392117,0.36056357745833834,65.4,20.9,92.5,62.3,2,0,-0.9395558969522082,-44.50000000000001,-30.200000000000003
2370,1,0.004393746434446468,0.4153806261067068,-1.2745318732889344,74.2,66.5,100.0,59.4,5,2,0.30827423684507427,-7.700000000000003,-40.6
2371,0,-0.04615860994921903,-1.7017428805657588,0.7693374401451565,33.8,28.5,68.4,55.9,0,0,-1.2376205847823285,-5.299999999999997,-12.500000000000007
2372,0,0.11673231617592643,-0.2903272094507818,0.36056357745833834,37.7,20.4,85.8,50.2,6,1,-0.3232187458458581,-17.300000000000004,-35.599999999999994
2373,0,1.644536864660054,1.1076464076535764,1.1781113028319747,50.5,37.9,93.8,61.4,11,1,-0.6465431529836158,-12.600000000000001,-32.4
2374,0,1.015440874107766,0.6842217063190833,1.1781113028319747,33.6,24.6,72.2,61.1,4,0,-0.39899790376877,-9.0,-11.100000000000001
2375,1,0.04371224584396462,0.3884965180854692,-0.048210285228479824,71.0,40.0,60.2,24.8,6,2,0.25270285436827217,-31.0,-35.400000000000006
2376,0,1.3861581542546504,0.5766852742341326,1.1781113028319747,75.1,37.6,60.9,54.5,8,0,-0.8132573004140221,-37.49999999999999,-6.399999999999999
2377,0,-0.3775573906865852,-1.3253653682684319,0.36056357745833834,85.4,44.5,71.5,65.8,7,1,-0.6566470407066705,-40.900000000000006,-5.700000000000003
2378,0,0.8750176619309161,0.16670262691025822,0.36056357745833834,31.2,21.9,30.3,21.7,8,1,-0.661698984568198,-9.3,-8.600000000000001
2379,1,-0.4281097470702511,0.8858525164783658,-0.45698414791529796,52.1,38.7,77.9,40.0,6,2,1.0509099844896104,-13.399999999999999,-37.900000000000006
2380,0,0.4031956690167008,0.07932927584123603,1.1781113028319747,55.2,31.6,63.3,55.5,13,1,-0.30301097039974867,-23.6,-7.799999999999997
2381,0,1.644536864660054,0.9328997055155314,0.36056357745833834,50.7,34.0,66.2,30.5,5,2,-0.7778936933833297,-16.700000000000003,-35.7
2382,1,-0.11356175179410717,0.4624278151438724,-0.048210285228479824,99.6,64.1,64.9,53.1,11,0,0.4497286649678426,-35.5,-11.800000000000004
2383,1,-0.21466646456143898,0.7514319763721775,-0.45698414791529796,80.7,42.3,88.4,56.2,10,0,0.7578972405210177,-38.400000000000006,-32.2
2384,1,-1.8435757258128984,-1.3522494762896693,-1.6833057359757524,78.8,62.1,79.9,68.3,2,1,0.6417025317058861,-16.699999999999996,-11.600000000000009
2385,1,-0.23151725002266083,0.7715950573881055,-1.2745318732889344,35.3,22.0,63.2,55.4,8,0,0.7882089036901821,-13.299999999999997,-7.800000000000004
2386,0,0.7289775212669926,0.6640586253031548,0.7693374401451565,56.0,33.1,61.1,53.9,1,1,-0.15650459841545244,-22.9,-7.200000000000003
2387,1,0.23468781440448086,1.4302557039084285,-0.048210285228479824,84.6,40.8,64.3,36.1,11,1,0.8639880616130944,-43.8,-28.199999999999996
2388,1,-2.0514020798346366,-1.6614167185339026,-1.6833057359757524,72.0,33.4,63.7,58.0,6,2,0.596235036952139,-38.6,-5.700000000000003
2389,1,-0.3775573906865852,0.8791314894730563,-1.2745318732889344,97.1,51.7,35.6,20.8,13,1,1.0003905458743358,-45.39999999999999,-14.8
2390,1,-0.877464026036171,-0.612936505705634,-1.6833057359757524,60.2,53.4,61.5,58.4,5,0,0.3284820122911837,-6.800000000000004,-3.1000000000000014
2391,1,-1.8379587973258247,-1.5807643944701897,-0.8657580106021161,78.2,69.0,85.4,56.3,10,0,0.4648844965524252,-9.200000000000003,-29.10000000000001
2392,1,-0.18096489363899532,0.7111058143403209,-1.2745318732889344,64.5,51.1,66.9,55.6,12,2,0.6972739141826884,-13.399999999999999,-11.300000000000004
2393,0,1.6389199361729805,0.5565221932182045,0.36056357745833834,38.2,22.2,62.3,32.5,10,0,-1.05575060576734,-16.000000000000004,-29.799999999999997
2394,1,-0.798827027217135,-0.5658893166684679,-1.2745318732889344,82.3,43.1,68.9,56.9,5,1,0.29311840526049165,-39.199999999999996,-12.000000000000007
2395,0,1.0210578025948407,0.13309749188371114,0.36056357745833834,75.2,65.4,90.0,50.8,5,2,-0.8183092442755496,-9.799999999999997,-39.2
2396,1,-0.23151725002266083,0.5161960311863479,-1.2745318732889344,66.6,58.1,56.0,36.0,6,2,0.5962350369521389,-8.499999999999993,-20.0
2397,0,-0.06862632389751534,-0.5322841816419208,0.36056357745833834,85.1,43.7,35.9,20.2,2,2,-0.33837457743044064,-41.39999999999999,-15.7
2398,1,-2.1581237210890425,-1.3052022872525035,-1.2745318732889344,82.9,52.1,63.8,27.1,10,1,0.959974994982116,-30.800000000000004,-36.699999999999996
2399,0,-0.3101542488416971,-1.3992966653268353,0.36056357745833834,94.4,52.3,53.0,35.5,1,2,-0.7728417495218022,-42.10000000000001,-17.5
2400,1,-0.6584038150402851,-0.46507391158882666,-1.2745318732889344,73.3,63.0,99.8,58.6,9,2,0.24259896664521707,-10.299999999999997,-41.199999999999996
2401,1,0.5941712375772162,1.3966505688818813,-0.45698414791529796,81.2,46.2,66.0,58.0,7,1,0.5154039351677001,-35.0,-8.0
2402,0,0.5885543090901426,-0.01476510223309568,1.1781113028319747,74.7,41.2,81.3,44.8,7,2,-0.540452331891539,-33.5,-36.5
2403,0,1.0547593735172842,0.744710949366868,0.36056357745833834,78.2,33.3,85.5,54.7,3,1,-0.3888940160457153,-44.900000000000006,-30.799999999999997
2404,1,-0.7089561714239511,-0.7137519107852752,-1.2745318732889344,64.8,28.2,68.4,31.6,4,2,0.10114453852244802,-36.599999999999994,-36.800000000000004
2405,0,1.408625868202946,0.758153003377487,0.36056357745833834,94.7,55.7,36.8,22.0,2,0,-0.69706259159889,-39.0,-14.799999999999997
2406,0,1.464795153073686,1.5109080279721416,0.36056357745833834,70.5,43.9,88.6,46.4,4,1,-0.18176431772308901,-26.6,-42.199999999999996
2407,0,1.5265813664315004,1.5310711089880698,0.36056357745833834,53.2,35.5,76.2,61.1,6,1,-0.22217986861530925,-17.700000000000003,-15.100000000000001
2408,1,0.21783702894325904,1.0673202456217197,-1.2745318732889344,73.4,44.1,85.0,52.4,3,0,0.6063389246751936,-29.300000000000004,-32.6
2409,1,-0.3382388912770671,0.4825908961598009,-1.2745318732889344,76.3,62.9,61.7,55.2,7,2,0.6669622510135236,-13.399999999999999,-6.5
2410,0,0.36387716960718264,-0.2567220744242347,0.7693374401451565,72.8,67.0,69.0,57.1,6,1,-0.5202445564454292,-5.799999999999997,-11.899999999999999
2411,1,-2.0626359368087845,-1.3186443412631224,-1.6833057359757524,64.0,54.3,98.9,58.1,0,0,0.8639880616130944,-9.700000000000003,-40.800000000000004
2412,1,-0.40564203312195524,0.7043847873350114,-0.8657580106021161,78.7,34.1,63.9,55.1,4,2,0.8942997247822592,-44.6,-8.799999999999997
2413,1,-0.4393436040443989,0.6909427333243928,-1.2745318732889344,71.2,63.3,90.2,52.0,12,2,0.9145075002283689,-7.900000000000006,-38.2
2414,1,-0.7763593132688388,-0.619657532710943,-0.8657580106021161,69.9,55.4,96.8,53.1,12,1,0.23249507892216204,-14.500000000000007,-43.699999999999996
2415,0,1.5602829373539442,1.0471571646057916,0.36056357745833834,67.8,51.8,67.1,52.9,12,2,-0.6162314898144509,-16.0,-14.199999999999996
2416,0,1.0659932304914324,0.6438955442872267,0.7693374401451565,80.7,43.6,94.3,62.8,0,0,-0.4747770616916822,-37.1,-31.5
2417,1,-0.186581822126069,0.6304534902766077,-0.45698414791529796,75.9,64.3,36.1,25.4,8,2,0.6417025317058859,-11.600000000000009,-10.700000000000003
2418,1,-0.8325285981395788,-0.6667047217481091,-1.6833057359757524,66.5,25.9,65.0,21.1,6,1,0.24765091050674426,-40.6,-43.9
2419,1,-0.9111655969586151,-0.5927734246897054,-0.048210285228479824,76.9,40.3,90.0,55.4,8,2,0.3739495070449311,-36.60000000000001,-34.6
2420,0,1.1390133008233942,-0.12902256132335593,0.36056357745833834,99.3,63.9,67.2,27.5,9,2,-1.1214258759671967,-35.4,-39.7
2421,1,-0.5460652452988052,-0.7876832078436784,-1.2745318732889344,85.8,55.1,62.7,52.8,13,0,-0.10093321593864997,-30.699999999999996,-9.900000000000006
2422,1,0.18413545802081457,1.4436977579190475,-0.048210285228479824,50.4,30.2,73.5,64.5,9,0,0.9195594440898969,-20.2,-9.0
2423,0,-0.04054168146214536,-0.3978636415357325,1.1781113028319747,70.2,33.2,82.1,40.6,3,0,-0.2625954195075288,-37.0,-41.49999999999999
2424,0,1.0884609444397286,-0.2500010474189252,0.36056357745833834,72.1,63.6,69.9,20.6,12,1,-1.1668933707209441,-8.499999999999993,-49.300000000000004
2425,1,-0.8662301690620229,-0.8683355319073915,-0.8657580106021161,81.2,59.9,60.9,20.6,11,1,0.12640425783008533,-21.300000000000004,-40.3
2426,0,0.7682960206765107,0.7514319763721775,0.36056357745833834,64.9,58.7,74.9,35.1,6,2,-0.1261929352462876,-6.200000000000003,-39.800000000000004
2427,0,1.6501537931471286,1.6453285680783298,1.5868851655187928,71.3,67.1,51.5,33.4,0,0,-0.24743958792294654,-4.200000000000003,-18.1
2428,1,-0.19781567910021713,0.6237324632712987,-0.048210285228479824,51.7,30.4,72.6,49.5,5,2,0.6467544755674137,-21.300000000000004,-23.099999999999994
2429,1,-2.1468898641148946,-1.6614167185339026,-0.048210285228479824,73.9,37.8,96.3,67.1,6,2,0.6821180825981058,-36.10000000000001,-29.200000000000003
2430,1,-0.7595085278076169,-0.6734257487534187,-0.048210285228479824,56.6,32.8,62.6,29.0,6,0,0.1769236964453599,-23.800000000000004,-33.6
2431,1,0.2009862434820364,1.5041870009668317,-0.048210285228479824,95.3,60.3,68.5,26.5,10,1,0.9498711072590613,-35.0,-42.0
2432,0,0.8076145200860289,-0.04164921025433372,1.1781113028319747,60.5,24.3,71.9,67.3,0,0,-0.7576859179372203,-36.2,-4.6000000000000085
2433,1,-2.057019008321711,-1.3858546113162165,-0.8657580106021161,63.2,23.2,76.5,64.6,1,1,0.8084166791362924,-40.0,-11.900000000000006
2434,1,-0.35508967673828895,0.758153003377487,-1.2745318732889344,98.2,62.2,74.4,49.1,1,2,0.8892477809207316,-36.0,-25.300000000000004
2435,0,-0.42249281858317705,-1.3589705032949788,1.1781113028319747,78.7,32.7,64.4,24.4,5,0,-0.6414912091220882,-46.0,-40.00000000000001
2436,0,0.7626790921894362,0.44898576113325384,1.5868851655187928,71.7,66.2,84.5,44.3,5,2,-0.34847846515349534,-5.5,-40.2
2437,0,1.0098239456206926,-0.18279077736583105,1.1781113028319747,32.8,26.2,33.9,20.1,8,0,-1.0456467180442848,-6.599999999999998,-13.799999999999997
2438,0,1.2345010851036524,1.631886514067711,1.5868851655187928,72.6,40.1,33.7,23.1,13,0,0.11630037010703062,-32.49999999999999,-10.600000000000001
2439,0,0.8356991625213989,-0.3037692634614008,1.5868851655187928,64.7,37.6,88.1,56.8,8,2,-0.9799714478444285,-27.1,-31.299999999999997
2440,0,0.5548527381676989,-0.5390052086472303,0.36056357745833834,79.0,67.7,57.3,33.9,12,0,-0.9041922899215166,-11.299999999999997,-23.4
2441,1,0.1729016010466664,1.0942043536429578,-1.6833057359757524,67.4,27.3,35.6,27.9,7,2,0.6669622510135239,-40.10000000000001,-7.700000000000003
2442,1,-0.3944081761478071,0.30784419402175606,-1.6833057359757524,51.6,33.8,95.4,51.8,7,2,0.5861311492290842,-17.800000000000004,-43.60000000000001
2443,0,1.3693073687934287,0.4691488421491819,0.7693374401451565,62.1,20.0,64.2,25.3,13,1,-0.8789325706138792,-42.1,-38.900000000000006
2444,0,0.7345944497540662,-0.28360618244547225,1.5868851655187928,91.1,55.4,79.1,33.7,0,2,-0.873880626752351,-35.699999999999996,-45.39999999999999
2445,1,0.47059881086158895,1.309277217812859,-0.8657580106021161,94.0,50.7,58.1,34.4,13,0,0.5608714299214468,-43.3,-23.700000000000003
2446,1,-0.9223994539327628,-0.7944042348489879,-0.45698414791529796,92.7,58.2,93.3,50.8,0,1,0.23249507892216204,-34.5,-42.5
2447,1,-0.3157711773287712,0.731268895356249,-0.45698414791529796,86.4,59.4,82.4,43.7,9,1,0.8336763984439295,-27.000000000000007,-38.7
2448,1,0.2515385998657027,1.4302557039084285,-0.048210285228479824,99.1,67.7,95.2,57.1,12,0,0.8488322300285122,-31.39999999999999,-38.1
2449,1,-1.9783820095026747,-1.5135541244170954,-1.6833057359757524,74.5,64.1,83.5,49.9,6,1,0.6417025317058862,-10.400000000000006,-33.6
2450,1,0.2571555283527764,1.3496033798447153,-1.2745318732889344,54.0,30.1,61.3,28.7,12,2,0.7831569598286553,-23.9,-32.599999999999994
2451,1,-1.7200032990972707,-1.278318179231266,-0.45698414791529796,68.7,34.6,82.0,51.6,5,1,0.5861311492290842,-34.1,-30.4
2452,0,0.4481310969132926,0.065887221830617,0.36056357745833834,59.4,36.9,59.5,36.0,7,1,-0.35353040901502325,-22.5,-23.5
2453,0,0.9255700183145825,0.052445167819998466,1.1781113028319747,68.3,55.1,87.4,45.3,6,0,-0.7930495249679119,-13.199999999999996,-42.10000000000001
2454,1,-0.8325285981395788,-0.8347303968808445,-0.8657580106021161,53.5,32.9,58.3,34.0,1,1,0.12135231396855779,-20.6,-24.299999999999997
2455,0,1.3187550124097622,0.4624278151438724,0.36056357745833834,79.3,63.6,74.5,37.8,1,0,-0.8385170197216594,-15.699999999999996,-36.7
2456,0,-0.45057746101854707,-0.8683355319073915,0.36056357745833834,91.2,61.9,79.5,47.2,2,1,-0.24743958792294654,-29.300000000000004,-32.3
2457,1,-1.8828942252224166,-1.150618666130387,-1.2745318732889344,73.2,62.0,31.8,21.5,3,1,0.8286244545824022,-11.200000000000003,-10.3
2458,1,-1.7705556554809365,-1.251434071210028,-1.6833057359757524,70.3,65.6,94.0,58.9,8,0,0.6518064194289411,-4.700000000000003,-35.1
2459,1,0.6447235939608825,1.0874833266376482,-0.8657580106021161,90.2,58.8,80.3,46.9,9,2,0.23754702278368955,-31.400000000000006,-33.4
2460,0,0.1504338870983709,-0.3508164524985664,1.1781113028319747,97.0,54.3,86.7,52.6,7,1,-0.3989979037687703,-42.7,-34.1
2461,0,1.3861581542546504,0.45570678813856336,0.36056357745833834,97.6,52.4,84.2,41.5,12,2,-0.9041922899215162,-45.199999999999996,-42.7
2462,0,-0.22028339304851347,-1.5942064484808083,0.36056357745833834,81.5,52.4,72.1,68.6,11,2,-1.0001792232905375,-29.1,-3.5
2463,1,-1.9502973670673047,-1.332086395273741,-1.6833057359757524,63.3,58.4,83.7,45.4,12,0,0.7528452966594905,-4.899999999999999,-38.300000000000004
2464,1,-0.939250239393985,-0.8952196399286291,-1.2745318732889344,63.8,23.1,64.5,24.6,8,2,0.17187175258383272,-40.699999999999996,-39.9
2465,0,0.8413160910084725,-0.23655899340830666,1.1781113028319747,81.6,44.5,89.8,55.1,4,1,-0.934503953090681,-37.099999999999994,-34.699999999999996
2466,1,0.4031956690167008,1.1009253806482668,-0.45698414791529796,51.1,37.0,72.4,65.1,5,1,0.4648844965524248,-14.100000000000001,-7.300000000000011
2467,1,0.02686146038274278,0.4355437071226348,-1.6833057359757524,65.1,26.9,30.3,21.8,1,2,0.30322229298354636,-38.199999999999996,-8.5
